0,3333,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,_TheSpecialOne_,"@switchfoot @ElleCTF http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D"
0,111,Mon Apr 06 22:19:49 PDT 2009,NO_QUERY,scotthamilton,@coZZ is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!
0,4444,Mon Apr 06 22:19:53 PDT 2009,NO_QUERY,mattycus,@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds
0,555,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,ElleCTF,my whole body feels itchy and like its on fire @joy_wolf
0,6666,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,Karoli,"@nationwideclass no, it's not behaving at all. i'm mad. why am i here? because I can't see you all over there. "
0,7777,Mon Apr 06 22:20:00 PDT 2009,NO_QUERY,Karoli,RT @Kwesidei not the whole crew 
0,8888,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,mybirch,@switchfoot Need a hug 
0,9999,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,coZZ,"@LOLTrish hey  long time no see! Yes.. Rains a bit ,only a bit  LOL , I'm fine thanks , how's you ?"
0,4545,Mon Apr 06 22:20:05 PDT 2009,NO_QUERY,2Hood4Hollywood,@Tatiana_K nope they didn't have it 
0,65656,Mon Apr 06 22:20:09 PDT 2009,NO_QUERY,mimismo,@twittera que me muera ? 
